Article,neuf_price,occasion_price,description
Sony XPERIA 10 II 128 Go Noir,200 €,N/A,"Ecran 6"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Snapdragon 665 Double SIM Couleur Noir"
Sony Ericsson W580 Rouge,N/A,N/A,Single-SIM (SIM unique)
Sony Ericsson G900 Rouge Foncé,45 €,N/A,Single-SIM (SIM unique)
Sony Xperia 10 II Double SIM 128 Go Bleu,"219,98 €",N/A,"Ecran 5"" Android Double SIM"
Sony Xperia L4 64 Go Double SIM Noir,180 €,139 €,"Ecran 5"" Android Double SIM"
Sony Ericsson W580i Walkman Gris Acier,38 €,N/A,Single-SIM (SIM unique)
Sony Xperia 10 II Double SIM 128 Go Menthe,449 €,"181,99 €","Ecran 5"" Android Double SIM"
Sony Xperia 10 II Double SIM 128 Go Blanc,"202,68 €",N/A,"Ecran 5"" Android Double SIM"
Sony Ericsson j300i,45 €,N/A,Single-SIM (SIM unique)
Sony Xperia XZ2 64 Go Bleu Nuit,159 €,N/A,"Ecran 5.7"" Android Single-SIM (SIM unique)"
Sony Cmd-Cd5,50 €,N/A,Single-SIM (SIM unique)
Sony Cmd-Cd5,50 €,N/A,Single-SIM (SIM unique)
Sony Xperia 5 Dual SIM 128 Go Bleu,"299,98 €",N/A,"Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Snapdragon 855 Double SIM Couleur Bleu"
Sony Xperia 5 Dual SIM 128 Go Rouge,"299,98 €",N/A,"Ecran 5"" Android Double SIM"
Sony Ericsson V630i Noir vif,48 €,N/A,Réseau 3G Single-SIM (SIM unique) Couleur Noir vif
Sony XPERIA 10 Plus 64 Go Double SIM Noir,"166,57 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Noir"
Sony XPERIA 10 Plus 64 Go Or,"249,98 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Or"
Sony XPERIA 10 64 Go Argent,"169,98 €",N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Snapdragon 630 Double SIM Couleur Argent"
Sony XPERIA 10 64 Go Bleu,"234,87 €","149,98 €","Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Snapdragon 630 Double SIM Couleur Bleu"
SONY Xperia XA1 Plus Noir 32 Go,62 €,N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony XPERIA XA2 Ultra 32 Go Bleu,"187,88 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Single-SIM (SIM unique) Couleur Bleu"
Sony XPERIA 10 64 Go Noir,"235,24 €","149,98 €","Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Snapdragon 630 Double SIM Couleur Noir"
Sony Xperia XZ1 64GB - Plata - Grado C,"209,50 €",N/A,"Ecran 5"" Android"
Sony XPERIA 10 Plus 64 Go Bleu,"229,90 €",182 €,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 636 Double SIM Couleur Bleu"
Sony Xperia XZ Dual SIM 64 Go Rose,"182,50 €",N/A,"Ecran 5"" Réseau 4G Android Double SIM Couleur Rose"
Sony Xperia L3 DS (black) débloqué logiciel original,124 €,N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony Xperia XZ1 64GB - Negro- Grado C,"114,57 €","208,50 €","Ecran 5"" Android"
Sony XPERIA XA2 Plus 32 Go Noir,"181,33 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Noir"
Sony XPERIA XA2 Plus 32 Go Or,"147,76 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Or"
Sony Xperia XZ Premium G8142 64 Go Dual Sim - Argent,"219,50 €",N/A,"Ecran 5"" Android Double SIM"
Sony XPERIA XZ2 Premium 64 Go Double SIM Noir chromé,"319,78 €",N/A,"Ecran 5.8"" Réseau 4G Mémoire 64 Go / RAM 6 Go Android 8.0 Oreo Snapdragon 845 Double SIM Couleur Noir chromé"
Sony XPERIA XA2 Plus 32 Go Double SIM Argent,"199,86 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Argent"
Sony XPERIA XA2 Plus 32 Go Double SIM Noir,"231,20 €",159 €,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Noir"
Sony XPERIA XZ3 64 Go Argent blanc,"218,68 €",240 €,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Single-SIM (SIM unique) Couleur Argent blanc"
Sony Xperia XZ1 Compact 32 Go Noir,240 €,N/A,"Ecran 4.6"" Android"
Sony XPERIA XZ3 64 Go Double SIM Vert forêt,"197,88 €",N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Double SIM Couleur Vert forêt"
Sony Xperia XA2 Ultra 64 Go Dual SIM Argent,"178,78 €",N/A,"Ecran 5"" Android Double SIM"
Sony Xperia XZ 32 Go Single SIM Platinum,"139,99 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA XZ3 64 Go Argent blanc,258 €,N/A,"Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 9.0 Pie Snapdragon 845 Double SIM Couleur Argent blanc"
Sony Ericsson W395 Walkman Gris sombre,49 €,N/A,Single-SIM (SIM unique) Couleur Gris sombre
Sony XPERIA XA2 Ultra 32 Go Argent,"186,98 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 630 Single-SIM (SIM unique) Couleur Argent"
Sony XPERIA XZ1 64 Go Argenté,"157,78 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Argenté"
Sony XPERIA X10 Noir sensuel,"69,99 €",N/A,"Ecran 5"" Réseau 3G Google Android Snapdragon Single-SIM (SIM unique) Couleur Noir sensuel"
Sony XPERIA XZ1 64 Go Double SIM Bleu nuit,120 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Double SIM Couleur Bleu nuit"
Sony Ericsson W580i Walkman Gris urbain,30 €,N/A,Single-SIM (SIM unique) Couleur Gris urbain
Sony XPERIA XZ1 64 Go Rose vénus,199 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Rose vénus"
Sony Ericsson W395 Walkman Titane,69 €,N/A,Single-SIM (SIM unique) Couleur Titane
Sony Ericsson txt pro Blanc,"29,99 €",N/A,"Ecran 3"" Single-SIM (SIM unique) Couleur Blanc"
Sony XPERIA XZ2 Compact 64 Go Argent blanc,"248,60 €",N/A,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 845 Double SIM Couleur Argent blanc"
SONY ERICSSON W595 Lava BLEU,54 €,N/A,Single-SIM (SIM unique)
Sony XPERIA Z1 16 Go Noir,71 €,N/A,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 5.0 (Lollipop) Snapdragon 800 Single-SIM (SIM unique) Couleur Noir"
Sony XPERIA M4 Aqua 8 Go Argent,N/A,N/A,"Ecran 5"" Réseau 4G Mémoire 8 Go / RAM 2 Go Android 5.0 (Lollipop) Snapdragon 615 Single-SIM (SIM unique) Couleur Argent"
Sony Ericsson W910 Bronze Havane,N/A,N/A,Single-SIM (SIM unique)
Sony Ericsson Xperia X8 Blanc,30 €,N/A,Single-SIM (SIM unique)
Xperia Xa1 - Double Sim - Noir,189 €,N/A,Android Double SIM
Sony XPERIA XA2 32 Go Bleu,"170,98 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 630 Single-SIM (SIM unique) Couleur Bleu"
Sony XPERIA XA2 32 Go Bleu,"170,98 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 630 Single-SIM (SIM unique) Couleur Bleu"
Sony XPERIA XZ1 64 Go Double SIM Argenté,"185,98 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Double SIM Couleur Argenté"
Sony XPERIA XZ2 64 Go Vert foncé,199 €,N/A,"Ecran 5.7"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 845 Double SIM Couleur Vert foncé"
Sony Ericsson P910i Argent ambiance,15 €,N/A,Symbian OS 7.0 Single-SIM (SIM unique) Couleur Argent ambiance
Sony Xperia L2 DS or débloqué logiciel original,"47,50 €",N/A,"Ecran 5.5"" Android Single-SIM (SIM unique)"
Sony XPERIA XZ2 Compact 64 Go Noir,"328,13 €",N/A,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 845 Single-SIM (SIM unique) Couleur Noir"
Sony XPERIA XA1 Ultra 32 Go Blanc,"139,96 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Blanc"
Sony XPERIA XA2 32 Go Argent,188 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Argent"
Sony XPERIA XA2 32 Go Double SIM Bleu,"137,63 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Bleu"
Sony XPERIA XA1 Plus 32 Go Bleu,"135,24 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat Single-SIM (SIM unique) Couleur Bleu"
"Sony Xperia XZ Premium Smartphone, d'une Mémoire Interne de 64 GO, Noir","129,81 €",N/A,"Ecran 5"" Android Double SIM"
Sony XPERIA XZ2 Compact 64 Go Noir double sim,"206,26 €",240 €,"Ecran 5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 845 Double SIM Couleur Noir"
Sony XPERIA T3 8 Go Noir,150 €,N/A,"Ecran 5.3"" Réseau 4G Mémoire 8 Go / RAM 1 Go Android 4.4 (KitKat) Snapdragon 400 Couleur Noir"
Sony XPERIA XA1 32 Go Or,85 €,N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Or"
Sony XPERIA XA2 32 Go Double SIM Noir,199 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Snapdragon 630 Double SIM Couleur Noir"
Sony G3311 Xperia L1 Noir,"129,99 €",N/A,Android Single-SIM (SIM unique)
Ericsson GH337,N/A,N/A,Single-SIM (SIM unique)
Sony XPERIA XZ1 64 Go Noir,"162,89 €","208,50 €","Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Noir"
Sony Ericsson C903 Cyber-shot Vernis-laque noir,8 €,N/A,"Ecran 2.4"" Réseau 3G Single-SIM (SIM unique) Couleur Vernis-laque noir"
Sony Ericsson W205 Walkman Noir ambiant,8 €,N/A,Single-SIM (SIM unique) Couleur Noir ambiant
Sony C1905 Xperia M Noir,48 €,N/A,Android Single-SIM (SIM unique)
Sony Xperia XA2 SS noir débloqué logiciel original,"88,29 €",N/A,"Ecran 5.2"" Android Single-SIM (SIM unique)"
Sony XPERIA E 4 Go Blanc,60 €,N/A,"Ecran 3.5"" Réseau 3G Mémoire 4 Go / RAM 512 Mo Android 4.1 (Jelly Bean) MSM7227A Couleur Blanc"
Sony Ericsson W850i Walkman,80 €,N/A,"Ecran 2"" Réseau 3G Single-SIM (SIM unique)"
Sony XPERIA XA1 Plus 32 Go Or,"129,98 €",N/A,"Ecran 5.5"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat Single-SIM (SIM unique) Couleur Or"
Xperia XZ1,"174,58 €",N/A,Android Single-SIM (SIM unique)
Sony XPERIA Z3 Compact 16 Go Noir,N/A,N/A,"Ecran 4.6"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 4.4.4 (KitKat) Snapdragon 801 Couleur Noir"
Sony XPERIA XZs 32 Go Argenté,"99,99 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.1 Nougat MSM8996 Couleur Argenté"
Sony XPERIA Z5 32 Go Vert,"94,26 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 5.1 (Lollipop) Snapdragon 810 Single-SIM (SIM unique) Couleur Vert"
Sony Xperia XZ,120 €,N/A,"Ecran 5.2"" Android Double SIM"
Sony Xperia Z5 Dual SIM blanc débloqué logiciel original,174 €,N/A,"Ecran 5.2"" Android Double SIM"
Sony Xperia X Noir,"154,65 €",129 €,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony XPERIA XA1 32 Go Blanc,"87,98 €",N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Blanc"
Sony Xperia Z3 Compact 16GB Orange,"86,98 €",N/A,"Ecran 4.6"" Android Single-SIM (SIM unique)"
Sony Xperia XA1 Noir,"141,99 €",N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony Xperia XZs noir G8231,"103,76 €",N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony Xperia Z5 Compact 32GB LTE,"123,50 €",N/A,"Ecran 4.6"" Android Single-SIM (SIM unique)"
Sony Xperia XA1 (pink) débloqué logiciel original,"77,23 €",N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony XPERIA XA1 32 Go Rose,"97,68 €",N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Rose"
Sony XPERIA XZ1 64 Go Argenté,"175,22 €","144,58 €","Ecran 5.2"" Réseau 4G Android 8.0 Oreo Single-SIM (SIM unique) Couleur Argenté"
Sony XPERIA XZ Premium 64 Go Noir d'eau profonde,"152,13 €",N/A,"Ecran 5"" Android Double SIM"
Sony XPERIA X Compact 32 Go Noir univers,"153,99 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MSM8956 Couleur Noir univers"
Sony Ericsson Xperia X10I,"48,99 €",N/A,Single-SIM (SIM unique)
Sony Xperia XA1 Plus (black) débloqué logiciel original,N/A,N/A,"Ecran 5.5"" Android Single-SIM (SIM unique)"
Sony XPERIA Z3 16 Go Cuivre,"76,38 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 4.4 (KitKat) Snapdragon 801 Single-SIM (SIM unique) Couleur Cuivre"
Smartphone Sony Xperia Z5 E6653 4G 32GB graphite black EU,"341,11 €",N/A,"Ecran 5.2"" Réseau 4G Android Single-SIM (SIM unique)"
Sony Xperia XZ Premium Chrome G8141,217 €,N/A,"Ecran 5"" Android Double SIM"
Sony XPERIA XZ1 64 Go Double SIM Rose,"189,88 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Double SIM Couleur Rose vénus"
Sony XPERIA Z3 Compact 16 Go Vert,"79,98 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 4.4.4 (KitKat) Snapdragon 801 Single-SIM (SIM unique) Couleur Vert"
Sony Xperia Z5 Compact E5823 Blanc 32 Go GSM débloqué 4G Smartphone téléphone,"128,99 €",N/A,"Ecran 4.6"" Réseau 4G Android Single-SIM (SIM unique)"
Sony XPERIA XZ1 Compact 32 Go Rose,"201,54 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Rose"
Sony XPERIA XZ1 Compact 32 Go Corail,"201,54 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Corail"
5.2 pouces Sony XPERIA Z3 D6603 Quad Core 20.7MP WIFI GPS 16Go Android 4G,"125,50 €",N/A,"Ecran 5.2"" Réseau 4G Android Single-SIM (SIM unique)"
Sony XPERIA XZ1 Compact 32 Go Argent,"205,72 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 8.0 Oreo Snapdragon 835 Single-SIM (SIM unique) Couleur Argent"
Sony XPERIA E5 16 Go Noir graphite,89 €,N/A,"Ecran 5"" Réseau 4G Android 6.0 (Marshmallow) MTK6735 Single-SIM (SIM unique) Couleur Noir graphite"
Sony Xperia Z5 Compact E5823 Noir 32Go GSM débloqué 4G 4G SmartPhone téléphone,"124,50 €",N/A,"Ecran 4.6"" Réseau 4G Android Single-SIM (SIM unique)"
Sony XPERIA XA1 32 Go Or,"92,98 €",N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Or"
Sony Ericsson V800,500 €,N/A,Réseau 3G Single-SIM (SIM unique)
Sony XPERIA E3 4 Go Noir,"56,99 €",N/A,"Ecran 4.5"" Réseau 4G Mémoire 4 Go / RAM 1 Go Android 4.4 (KitKat) Snapdragon 400 Single-SIM (SIM unique) Couleur Noir"
Sony XPERIA XA1 32 Go Double SIM Rose,189 €,N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Double SIM Couleur Rose"
Sony Ericsson T630 Noir,40 €,N/A,Single-SIM (SIM unique) Couleur Noir
Sony Xperia Z5 Dual SIM E6633 Blanc,"129,99 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA C5 Ultra 16 Go Blanc,N/A,N/A,"Ecran 6"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 5.0 (Lollipop) MT6752 Couleur Blanc"
Sony Xperia M5 Dual SIM E5663 Blanc,"150,73 €",N/A,"Ecran 5"" Android Double SIM"
Sony Xperia Z5 Dual SIM E6633 Or,"129,99 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony Xperia X Performance LTE 32GB F8131 Rose Or,158 €,N/A,"Ecran 5"" Android Single-SIM (SIM unique) Couleur Rose"
Sony Xperia Z5 Premium Dual SIM E6833 Noir,"156,23 €",N/A,"Ecran 5.5"" Android Double SIM"
Sony XPERIA XA1 32 Go Double SIM Or,"139,88 €",N/A,"Ecran 5"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 7.0 Nougat MT6757 Double SIM Couleur Or"
Sony XPERIA L1 16 Go Double SIM Blanc,149 €,N/A,"Ecran 5.5"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 7.0 Nougat MT6737T Double SIM Couleur Blanc"
Sony Ericsson T200,"14,99 €",N/A,Single-SIM (SIM unique)
Sony Ericsson T290i,"4,33 €",N/A,Single-SIM (SIM unique)
Sony CMD-J70 Argent,"29,99 €",N/A,Single-SIM (SIM unique) Couleur Argent
Sony XPERIA XA1 Ultra 32 Go Double SIM Noir,249 €,N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Double SIM Couleur Noir"
Sony Ericsson K500i Argent virtuel,"15,99 €",N/A,"Ecran 1.9"" Single-SIM (SIM unique) Couleur Argent virtuel"
Sony XPERIA Z Ultra 16 Go Violet,128 €,N/A,"Ecran 6.44"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 4.2 (Jelly Bean) Snapdragon 800 Couleur Violet"
Sony Ericsson C510 Cyber-shot Noir futur,45 €,N/A,Réseau 3G Single-SIM (SIM unique) Couleur Noir futur
Sony XPERIA XA1 Ultra 64 Go Double SIM Noir,180 €,"179,88 €","Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.0 Nougat MT6757 Double SIM Couleur Noir"
Sony XPERIA XA1 Ultra 32 Go Rose,"132,98 €","129,98 €","Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Rose"
Sony XPERIA XA1 Ultra 32 Go Or,"138,98 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Or"
Sony Xperia XZ 32 Go Rose,"118,50 €",N/A,"Ecran 5"" Android Double SIM Couleur Rose"
Sony XPERIA XZ Premium 64 Go Double SIM Noir d'eau profonde,213 €,199 €,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1 Nougat Snapdragon 835 Double SIM Couleur Noir d'eau profonde"
Sony Xperia X (lime gold) débloqué logiciel original,135 €,N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony XPERIA XZ 32 Go Noir minéral,"110,95 €","118,50 €","Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Noir minéral"
Sony Xperia X (blanc) débloqué logiciel original,131 €,N/A,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony Xperia XZ (platinum) débloqué,"99,95 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA XZ 32 Go Platine,79 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Platine"
Sony XPERIA XZ 64 Go Double SIM Platine,145 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Platine"
Sony XPERIA X Compact 32 Go Brume bleue,"357,83 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8956 Single-SIM (SIM unique) Couleur Brume bleue"
Sony XPERIA XZ 64 Go Double SIM Noir minéral,"139,98 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Noir minéral"
Sony Ericsson Xperia Play R800 - Smartphone Android - Noir,95 €,N/A,Android Single-SIM (SIM unique)
Sony Ericsson W300i Walkman Blanc chatoyant,45 €,N/A,Single-SIM (SIM unique) Couleur Blanc chatoyant
Sony Ericsson K500i Argent virtuel,"15,99 €",N/A,"Ecran 1.9"" Single-SIM (SIM unique) Couleur Argent virtuel"
Sony XPERIA Z Ultra 16 Go Violet,128 €,N/A,"Ecran 6.44"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 4.2 (Jelly Bean) Snapdragon 800 Couleur Violet"
Sony Ericsson C510 Cyber-shot Noir futur,45 €,N/A,Réseau 3G Single-SIM (SIM unique) Couleur Noir futur
Sony XPERIA XA1 Ultra 64 Go Double SIM Noir,180 €,"179,88 €","Ecran 6"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.0 Nougat MT6757 Double SIM Couleur Noir"
Sony XPERIA XA1 Ultra 32 Go Rose,"132,98 €","129,98 €","Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Rose"
Sony Xperia XZ 32 Go Rose,"118,50 €",N/A,"Ecran 5"" Android Double SIM Couleur Rose"
Sony XPERIA XA1 Ultra 32 Go Or,"138,98 €",N/A,"Ecran 6"" Réseau 4G Mémoire 32 Go / RAM 4 Go Android 7.0 Nougat MT6757 Single-SIM (SIM unique) Couleur Or"
Sony XPERIA XZ Premium 64 Go Double SIM Noir d'eau profonde,213 €,199 €,"Ecran 5.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 7.1 Nougat Snapdragon 835 Double SIM Couleur Noir d'eau profonde"
Sony Xperia X (lime gold) débloqué logiciel original,"75,08 €",135 €,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony XPERIA XZ 32 Go Noir minéral,"110,95 €","118,50 €","Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Noir minéral"
Sony Xperia X (blanc) débloqué logiciel original,"78,98 €",131 €,"Ecran 5"" Android Single-SIM (SIM unique)"
Sony Xperia XZ (platinum) débloqué,"99,95 €",N/A,"Ecran 5.2"" Android Double SIM"
Sony XPERIA XZ 32 Go Platine,79 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Platine"
Sony XPERIA XZ 64 Go Double SIM Platine,145 €,N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Platine"
Sony XPERIA X Compact 32 Go Brume bleue,"357,83 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8956 Single-SIM (SIM unique) Couleur Brume bleue"
Sony XPERIA XZ 64 Go Double SIM Noir minéral,"139,98 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Noir minéral"
Sony XPERIA XZ 64 Go Double SIM Bleu forêt,"96,53 €",N/A,"Ecran 5.2"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Bleu forêt"
Sony XPERIA XZ 32 Go Bleu forêt,"110,95 €","98,99 €","Ecran 5.2"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8996 Double SIM Couleur Bleu forêt"
Sony XPERIA X Compact 32 Go Blanc,"102,38 €",N/A,"Ecran 4.6"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 6.0.1 (Marshmallow) MSM8956 Single-SIM (SIM unique) Couleur Blanc"
Sony Ericsson Xperia Play R800 - Smartphone Android - Noir,95 €,N/A,Android Single-SIM (SIM unique)
Sony Xperia X Performance Android 6.0 (Marshmallow) 32 Go Jaune doré,"149,99 €",N/A,"Ecran 5"" Google Android Single-SIM (SIM unique)"
Sony Xperia X Performance Android 6.0 (Marshmallow) 32 Go Blanc,130 €,N/A,"Ecran 5"" Google Android Single-SIM (SIM unique)"
Sony XPERIA M5 16 Go Blanc,68 €,N/A,"Ecran 5"" Réseau 4G Mémoire 16 Go / RAM 3 Go Android 5.0 (Lollipop) Helio X10 Couleur Blanc"
Sony XPERIA E5 16 Go Blanc,N/A,N/A,"Ecran 5"" Réseau 4G Android 6.0 (Marshmallow) MTK6735 Single-SIM (SIM unique) Couleur Blanc"
