Article,neuf_price,occasion_price,description
Oppo A74 5G 6 Go 128 Go Violet (Violet Fantastique) Double SIM CPH2197,195 €,N/A,Réseau 5G Double SIM
Oppo A78 4+128 Go DS 5G noir brillant OEM,"198,70 €",N/A,Réseau 5G
Oppo reno 6 8+128 Go DS 5G noir stellaire OEM,"259,23 €",N/A,Réseau 5G
Oppo A57S 4+128 Go DS 4G noir étoilé OEM,"181,41 €",N/A,Réseau 4G
Smartphone Oppo PACK RENO 6 PRO 256Go Bleu 5G + ENCO Free 2 Blanc,899 €,N/A,Réseau 5G
Oppo reno 6 8+128 Go DS 5G noir stellaire OEM,"198,56 €",N/A,Réseau 5G
Oppo reno 6 8+128 Go DS 5G bleu OEM,"328,41 €",N/A,Réseau 5G
"OPPO A78 4G 6,43"" HD+ 128 Go 8 Go Noir","183,60 €",N/A,Réseau 4G
OPPO A15s 128 Go Bleu,100 €,N/A,Mémoire 128 Go / RAM 4 Go
Oppo find X3 lite 8+128 Go DS 5G noir étoilé OEM,"293,82 €",N/A,Réseau 5G
Oppo find X5 8+256 Go DS 5G noir OEM,350 €,N/A,Réseau 5G
Oppo Reno A53s 128 Go Noir,110 €,N/A,Mémoire 128 Go / RAM 4 Go
Oppo A38 4 + 128 Go DS 4G or brillant OEM,"106,80 €",N/A,Réseau 4G
OPPO Reno6 Pro 5G 256 Go Gris lunaire,325 €,N/A,"Ecran 6.55"" Réseau 5G ColorOS 11.3 (basé sur Android 11) Snapdragon 870 5G Double SIM Couleur Gris lunaire"
"OPPO A77 6+128GB 6.6"" 5G Bleu Océan DS Wind3","241,94 €",N/A,Réseau 5G
"OPPO A77 6+128GB 6.6"" 5G Ocean Blue DS ITA","278,53 €",N/A,Réseau 5G
"OPPO A77 6+128GB 6.6"" 5G Midnight Black DS Wind3","241,94 €",N/A,Réseau 5G
Oppo A5 4/64 Go Dual-SIM Rose,138 €,N/A,Mémoire 64 Go / RAM 4 Go Double SIM
Pack Smartphone A77 5G + Coque + Verre trempé Noir OPPO,329 €,N/A,Réseau 5G
Oppo A98 5G Dual-Sim 256 Go Noir,"285,99 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
Oppo A5 64 Go Bleu,138 €,N/A,Mémoire 64 Go / RAM 4 Go
OPPO Reno8 5G 8Go Ram 256Go Noir Chatoyant CPH2359,"329,98 €",N/A,Réseau 5G
Oppo Reno8 T 5G 128 Go Noir intense,280 €,N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go
"OPPO A57 4+64GB 6.56"" Glowing Green DS Operatore","190,06 €",N/A,
Oppo A57S 4+128Go DS 4G bleu ciel,"181,41 €",N/A,Réseau 4G
Oppo A98 5G Dual-Sim 256 Go Bleu,"243,97 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
"OPPO A78 5G 16,7 cm (6.56') Double SIM Android 13 USB Type-C 4 Go 128 Go 5000","192,93 €",N/A,Réseau 5G Android Double SIM
"OPPO A78 8 128GB 6.56"" 5G TIM noir brillant","241,46 €",N/A,Réseau 5G
Oppo A77 4+64 Go DS 5G noir minuit OEM,"202,72 €",N/A,Réseau 5G
Oppo reno 7 8+256GB DS 5G startrails blue,"371,95 €",N/A,Réseau 5G
Oppo reno 8T 8+128GB DS 4G midnight black,"304,20 €",N/A,Réseau 4G
"OPPO A78 8 + 128 Go 6,56"" 5G TIM bleu brillant","232,16 €",N/A,Réseau 5G
Oppo reno 7 8+256GB DS 5G starry black,"428,25 €",N/A,Réseau 5G
OPPO Find N2 Flip 256 Go Noir,700 €,N/A,"Ecran 6.8"" Réseau 5G Mémoire 256 Go / RAM 8 Go ColorOS 13 (based on Android 13) Dimensity 9000+ Double SIM Couleur Noir astral"
OPPO A78 5G 8/128GB Negro Libre + Cable USB 3.1 Type-C,200 €,N/A,Réseau 5G
"OPPO A77 6+128GB 6.6"" 5G Minuit Noir DS ITA","224,65 €",N/A,Réseau 5G
Oppo Reno10 5G Dual-SIM 256 Go Bleu,"335,92 €",N/A,Réseau 5G Mémoire 256 Go / RAM 8 Go Double SIM
Oppo reno 8 PRO 8+256GB DS 5G OEM vert vitré,"339,99 €",N/A,Réseau 5G
Oppo reno 6 8+128GB DS 5G stellar black OEM,180 €,N/A,Réseau 5G
Oppo Find X3 Neo 256 Go Bleu,270 €,N/A,
Oppo A16s 64 Go Dual Sim Bleu,100 €,N/A,Double SIM
OPPO A57s 4GB/128GB Azul (Sky Blue) Dual SIM CPH2385,"196,52 €",N/A,Double SIM
"OPPO A78 5G 6.43"" HD+ 128GB 8GB Glowing Blue","241,06 €",N/A,Réseau 5G
"OPPO A57s 4+64GB 6.6"" Starry Black DS ITA","250,57 €",N/A,
"OPPO Reno 8 Lite 8+128GB 6.4"" 5G Rainbow Spectrum DS Operatore","388,93 €",N/A,Réseau 5G
