Article,neuf_price,occasion_price,description
Huawei P Smart+ 2019 (RAM 4 Go) 128 Go Bleu,"125,66 €",99 €,Mémoire 128 Go / RAM 4 Go Android
Huawei P20 128 Go Noir,"147,50 €",97 €,"Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Noir"
Huawei Y5 2018 16 Go Noir,59 €,N/A,"Ecran 5.45"" Réseau 4G Mémoire 16 Go / RAM 2 Go Android 8.0 Oreo Double SIM Couleur Noir"
Huawei P20 128 Go Crépuscule,164 €,N/A,"Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Crépuscule"
Huawei P40 lite 128 Go Double SIM Rose sakura (Services Google non intégrés),"115,64 €","108,88 €","Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 10 Kirin 810 Double SIM Couleur Rose sakura"
"Huawei P20 Pro - 128Go, 6Go RAM - Twilight","601,03 €",N/A,"Ecran 6.1"" Android Double SIM"
Huawei P Smart 2021 128 Go Vert crush,130 €,N/A,"Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Kirin 710A Double SIM Couleur Vert crush"
Huawei P20 Pro 128 Go Noir Simple SIM,"159,98 €",N/A,"Ecran 6.1"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 8.1 Oreo Kirin 970 Single-SIM (SIM unique) Couleur Noir"
Huawei Mate 10 Pro 128 Go Bleu nuit,188 €,N/A,"Ecran 6"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 8.0 Oreo Kirin 970 Double SIM Couleur Bleu nuit"
Huawei Mate 40 Pro Argent mystique 256 Go,474 €,N/A,"Ecran 6.76"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 10 Kirin 9000 Double SIM Couleur Argent mystique"
Huawei Y6 2019 32 Go Noir minuit,91 €,N/A,"Ecran 6.09"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie MT6761 Double SIM Couleur Noir minuit"
Huawei Mate 20 Lite 64 Go Noir,"180,99 €",74 €,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Single-SIM (SIM unique) Couleur Noir"
Huawei P20 128 Go Noir,"229,99 €",N/A,"Ecran 5.8"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Single-SIM (SIM unique) Couleur Noir"
Huawei P20 Lite 64 Go Noir,"97,90 €",N/A,"Ecran 5.84"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Kirin 659 Single-SIM (SIM unique) Couleur Noir"
Huawei Y5-II CUN-L01 NOIR,N/A,N/A,"Ecran 5"" Android Double SIM"
Huawei P Smart 32 Go Or,102 €,N/A,"Ecran 5.65"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 8.0 Oreo Kirin 659 Double SIM Couleur Or"
