Article,neuf_price,occasion_price,description
Honor 50 256 Go Noir minuit,"463,99 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 256 Go / RAM 8 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Noir minuit"
Honor 50 128 Go Vert émeraude,"299,99 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Vert émeraude"
Honor 50 Lite 4G Dual-SIM 128 Go Noir,"288,91 €",N/A,"Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 662 Double SIM Couleur Noir minuit"
Honor 50 128 Go Noir minuit,"245,48 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 6 Go Android 11 Snapdragon 778G 5G Double SIM Couleur Noir minuit"
Honor 8s 64 Go Bleu,"149,99 €",N/A,Mémoire 64 Go / RAM 3 Go Android
Honor 9X Pro 256 Go Noir minuit,"551,07 €",N/A,"Ecran 6.59"" Réseau 4G Mémoire 256 Go / RAM 6 Go Android 9.0 Pie Kirin 810 Double SIM Couleur Noir minuit"
Honor 10X Lite 128 Go Vert émeraude,"302,75 €",N/A,"Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Kirin 710A / Cortex-A73 + Cortex-A53 Double SIM Couleur Vert émeraude"
Honor 10X Lite 128 Go Noir minuit,"309,99 €",N/A,"Ecran 6.67"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 10 Kirin 710A / Cortex-A73 + Cortex-A53 Double SIM Couleur Noir minuit"
Honor 9X Lite 128 Go Noir minuit,"129,90 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 710F Double SIM Couleur Noir minuit"
Honor 20 PRO 256 Go Gelée islandaise,288 €,N/A,"Ecran 6.26"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Gelée islandaise"
Honor 20 Lite 128 Go Noir minuit,"122,33 €",N/A,"Ecran 6.21"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 710F Double SIM Couleur Noir minuit"
Honor 20 Lite 128 Go Bleu,100 €,N/A,"Ecran 6.21"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 9.0 Pie Kirin 710F Double SIM Couleur Bleu fantôme"
Honor 20 PRO 256 Go Bleu fantôme,174 €,N/A,"Ecran 6.26"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Bleu fantôme"
Honor 8S 32 Go Noir,"75,85 €",N/A,"Ecran 5.71"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Double SIM Couleur Noir"
Honor 20 PRO 256 Go Noir fantôme,278 €,N/A,"Ecran 6.26"" Réseau 4G Mémoire 256 Go / RAM 8 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir fantôme"
Honor 20 128 Go Noir minuit,248 €,N/A,"Ecran 6.26"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Noir minuit"
Honor 8S 32 Go Bleu,130 €,N/A,"Ecran 5.71"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Double SIM Couleur Bleu"
Honor 20 128 Go Bleu saphir,"916,48 €",N/A,"Ecran 6.26"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Bleu saphir"
Huawei Honor 20 6Go de RAM / 128Go Double Sim Bleu,150 €,N/A,Android Double SIM
Honor 8a 32 Go Bleu,"399,99 €",N/A,"Ecran 6.09"" Réseau 4G Mémoire 32 Go / RAM 2 Go Android 9.0 Pie Double SIM Couleur Bleu"
Honor Play 64 Go Violet,124 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Violet"
Honor 10 Lite 32 Go Double SIM Bleu saphir,"64,72 €",N/A,"Ecran 6.21"" Réseau 4G Mémoire 32 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Bleu saphir"
Honor View 20 128 Go Bleu saphir,174 €,N/A,"Ecran 6.4"" Réseau 4G Mémoire 128 Go / RAM 6 Go Android 9.0 Pie Kirin 980 Double SIM Couleur Bleu saphir"
Honor 10 128 GB (Phantom Blue) débloqué logiciel original,144 €,N/A,"Ecran 5.84"" Android Single-SIM (SIM unique)"
Honor 10 Lite 64 Go Bleu ciel,150 €,N/A,"Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Bleu ciel"
Honor 10 Lite 64 Go Bleu saphir,"136,26 €",N/A,"Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Bleu saphir"
Honor 8X 128 Go Noir,"167,36 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Noir"
Honor 10 Lite 64 Go Noir minuit,"246,63 €",N/A,"Ecran 6.21"" Réseau 4G Mémoire 64 Go / RAM 3 Go Android 9.0 Pie Kirin 710 Double SIM Couleur Noir minuit"
10 - 128 Go - Noir,205 €,N/A,"Ecran 5.84"" Single-SIM (SIM unique)"
Honor 9 Lite 64 Go Noir minuit,120 €,N/A,"Ecran 5.65"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.0 Oreo Kirin 659 Double SIM Couleur Noir minuit"
Honor Play 64 Go Bleu,195 €,N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Bleu"
Honor 8X Double SIM 64 Go Noir,"139,99 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Noir"
Honor Play 64 Go Noir,"117,09 €",N/A,"Ecran 6.3"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 970 Double SIM Couleur Noir"
Honor 8X Double SIM 64 Go Bleu,"134,99 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go Android 8.1 Oreo Kirin 710 Double SIM Couleur Bleu"
